LDA
0.39285714285714285
0.43214285714285716
0.4928571428571429
0.6
0.6607142857142857
0.675
0.7428571428571429
0.7714285714285715
0.7964285714285714
0.7857142857142857
0.7785714285714286
0.7785714285714286
0.8142857142857143
0.8142857142857143
0.8321428571428572
0.8321428571428572
0.825
0.8285714285714286
0.8321428571428572
0.8392857142857143
0.8428571428571429
0.8464285714285714
0.8571428571428571
0.8642857142857143
0.8571428571428571
0.8714285714285714
0.8714285714285714
0.8714285714285714
0.8642857142857143
0.8642857142857143
0.8607142857142858
0.8535714285714285
0.8464285714285714
0.8607142857142858
0.8678571428571429
0.875
0.8714285714285714
