MDP_kk
0.4
0.5083333333333333
0.6833333333333333
0.7583333333333333
0.8083333333333333
0.8583333333333333
0.8833333333333333
0.9166666666666666
0.925
0.925
0.9333333333333333
0.9333333333333333
0.925
0.9333333333333333
0.9166666666666666
0.9333333333333333
0.95
0.95
0.9416666666666667
0.9666666666666667
0.9666666666666667
0.9583333333333334
0.9583333333333334
0.9666666666666667
0.975
0.9666666666666667
0.9666666666666667
0.9666666666666667
0.9666666666666667
0.9666666666666667
0.9583333333333334
0.9666666666666667
0.975
0.975
0.975
0.975
0.9666666666666667
0.9666666666666667
0.975
0.975
0.975
0.975
0.975
0.975
0.9666666666666667
0.9666666666666667
0.9666666666666667
0.9666666666666667
0.9666666666666667
0.9666666666666667
0.9666666666666667
0.9666666666666667
0.9666666666666667
0.9666666666666667
0.9666666666666667
0.9666666666666667
0.9666666666666667
0.9666666666666667
0.9666666666666667
0.9666666666666667
0.9666666666666667
0.9666666666666667
0.9666666666666667
0.9666666666666667
0.9583333333333334
0.9583333333333334
0.95
