MDP
0.5607142857142857
0.6392857142857142
0.6428571428571429
0.6714285714285714
0.7071428571428572
0.7464285714285714
0.75
0.7535714285714286
0.7428571428571429
0.775
0.7928571428571428
0.7928571428571428
0.7928571428571428
0.7892857142857143
0.7892857142857143
0.7892857142857143
0.8
0.8
0.7928571428571428
0.8035714285714286
0.8107142857142857
0.8178571428571428
0.8178571428571428
0.825
0.8285714285714286
0.8321428571428572
0.8357142857142857
0.8357142857142857
0.8321428571428572
0.8392857142857143
0.8357142857142857
0.8392857142857143
0.8357142857142857
0.8321428571428572
0.8428571428571429
0.8428571428571429
0.8464285714285714
0.8428571428571429
0.8428571428571429
0.8428571428571429
0.8464285714285714
0.8464285714285714
0.8464285714285714
0.8464285714285714
0.8428571428571429
0.8464285714285714
0.8428571428571429
0.8464285714285714
0.8428571428571429
0.8464285714285714
0.85
0.8535714285714285
0.8464285714285714
0.85
0.8535714285714285
0.8535714285714285
0.8535714285714285
0.8535714285714285
0.8535714285714285
0.85
0.8464285714285714
0.85
0.85
0.8535714285714285
0.8571428571428571
0.8535714285714285
0.8571428571428571
