MFA
0.4583333333333333
0.4708333333333333
0.49583333333333335
0.6541666666666667
0.7083333333333334
0.7416666666666667
0.7416666666666667
0.7458333333333333
0.7208333333333333
0.7541666666666667
0.7875
0.7833333333333333
0.7833333333333333
0.7916666666666666
0.775
0.7916666666666666
0.8
0.8
0.7916666666666666
0.8
0.8
0.8125
0.8041666666666667
0.8125
0.825
0.8208333333333333
0.8208333333333333
0.8208333333333333
0.8208333333333333
0.8333333333333334
0.8333333333333334
0.8291666666666667
0.8291666666666667
0.8333333333333334
0.8375
0.8291666666666667
0.8208333333333333
0.8208333333333333
0.825
0.8291666666666667
0.8333333333333334
0.825
0.825
0.8333333333333334
0.8333333333333334
0.8375
0.8416666666666667
0.8375
0.8375
0.8291666666666667
0.8333333333333334
0.8375
0.8375
0.8375
0.8375
0.8333333333333334
0.8333333333333334
0.8333333333333334
0.8375
0.8333333333333334
0.8333333333333334
0.8333333333333334
0.8333333333333334
0.8333333333333334
0.8333333333333334
0.8333333333333334
0.8333333333333334
