MDP_kk
0.5607142857142857
0.6285714285714286
0.6321428571428571
0.6785714285714286
0.7035714285714286
0.7392857142857143
0.7357142857142858
0.7464285714285714
0.7464285714285714
0.7357142857142858
0.7464285714285714
0.75
0.75
0.75
0.7678571428571429
0.7714285714285715
0.7678571428571429
0.775
0.7821428571428571
0.8
0.7964285714285714
0.7964285714285714
0.7964285714285714
0.7928571428571428
0.8
0.8107142857142857
0.8071428571428572
0.8107142857142857
0.8285714285714286
0.8321428571428572
0.8428571428571429
0.8428571428571429
0.8392857142857143
0.8392857142857143
0.8428571428571429
0.8607142857142858
0.8535714285714285
0.8571428571428571
0.8571428571428571
0.8607142857142858
0.8607142857142858
0.8607142857142858
0.8571428571428571
0.8607142857142858
0.8607142857142858
0.85
0.85
0.85
0.85
0.85
0.85
0.8464285714285714
0.85
0.8464285714285714
0.8392857142857143
0.8357142857142857
0.8357142857142857
0.8357142857142857
0.8321428571428572
0.8321428571428572
0.8392857142857143
0.8392857142857143
0.8428571428571429
0.8428571428571429
0.8392857142857143
0.8428571428571429
0.8392857142857143
