PCA
0.6166666666666667
0.6916666666666667
0.775
0.8583333333333333
0.9083333333333333
0.9166666666666666
0.9333333333333333
0.9333333333333333
0.9166666666666666
0.9416666666666667
0.9416666666666667
0.95
0.95
0.9416666666666667
0.9416666666666667
0.9416666666666667
0.95
0.9583333333333334
0.95
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.95
0.9583333333333334
0.95
0.9666666666666667
0.9583333333333334
0.9583333333333334
0.95
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
