MFA
0.38333333333333336
0.38333333333333336
0.49166666666666664
0.6666666666666666
0.7666666666666667
0.7833333333333333
0.7916666666666666
0.825
0.825
0.85
0.8583333333333333
0.875
0.8666666666666667
0.8583333333333333
0.8666666666666667
0.8833333333333333
0.875
0.875
0.875
0.875
0.8833333333333333
0.9
0.9
0.8916666666666667
0.8916666666666667
0.9
0.9
0.9
0.9083333333333333
0.9083333333333333
0.9083333333333333
0.9166666666666666
0.9083333333333333
0.9083333333333333
0.9
0.9
0.9083333333333333
0.9083333333333333
0.9
0.9083333333333333
0.9083333333333333
0.9083333333333333
0.9083333333333333
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.8916666666666667
0.8916666666666667
0.9
0.9083333333333333
0.9083333333333333
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
0.9
