PCA
0.5083333333333333
0.5958333333333333
0.6333333333333333
0.7166666666666667
0.7458333333333333
0.7833333333333333
0.775
0.7791666666666667
0.7666666666666667
0.7625
0.8083333333333333
0.8208333333333333
0.8125
0.8166666666666667
0.8125
0.8166666666666667
0.8375
0.8291666666666667
0.8416666666666667
0.8375
0.85
0.8541666666666666
0.8541666666666666
0.8625
0.8541666666666666
0.8666666666666667
0.8666666666666667
0.875
0.8708333333333333
0.8625
0.8666666666666667
0.8666666666666667
0.8708333333333333
0.8666666666666667
0.8666666666666667
0.8708333333333333
0.8708333333333333
0.875
0.8708333333333333
0.8708333333333333
0.875
0.8666666666666667
0.8625
0.8708333333333333
0.8666666666666667
0.8708333333333333
0.8708333333333333
0.8708333333333333
0.8708333333333333
0.8708333333333333
0.8791666666666667
0.8791666666666667
0.875
0.8708333333333333
0.8708333333333333
0.875
0.875
0.8708333333333333
0.875
0.8791666666666667
0.875
0.8708333333333333
0.8708333333333333
0.875
0.875
0.8708333333333333
0.875
