MFA
0.45
0.6285714285714286
0.6357142857142857
0.6892857142857143
0.6928571428571428
0.7321428571428571
0.775
0.7892857142857143
0.7928571428571428
0.7678571428571429
0.7821428571428571
0.7928571428571428
0.7892857142857143
0.8035714285714286
0.8142857142857143
0.8142857142857143
0.8214285714285714
0.825
0.8321428571428572
0.8285714285714286
0.8357142857142857
0.8321428571428572
0.8285714285714286
0.8214285714285714
0.825
0.8214285714285714
0.8285714285714286
0.8214285714285714
0.8178571428571428
0.8214285714285714
0.8357142857142857
0.8357142857142857
0.8392857142857143
0.8321428571428572
0.8357142857142857
0.8428571428571429
0.8428571428571429
0.8428571428571429
0.8535714285714285
0.85
0.85
0.8464285714285714
0.8464285714285714
0.8392857142857143
0.8392857142857143
0.8464285714285714
0.8428571428571429
0.8428571428571429
0.8428571428571429
0.8428571428571429
0.8464285714285714
0.8464285714285714
0.85
0.85
0.85
0.8464285714285714
0.85
0.8464285714285714
0.8464285714285714
0.85
0.85
0.85
0.8464285714285714
0.8464285714285714
0.85
0.85
0.85
