LDA
0.7833333333333333
0.8416666666666667
0.85
0.925
0.925
0.9333333333333333
0.9416666666666667
0.9416666666666667
0.95
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9416666666666667
0.9333333333333333
0.95
0.95
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9666666666666667
0.95
0.9666666666666667
0.9666666666666667
0.9583333333333334
0.95
0.9583333333333334
0.9583333333333334
0.9666666666666667
0.9666666666666667
0.975
0.9666666666666667
0.9666666666666667
0.9666666666666667
0.9666666666666667
0.9583333333333334
0.9583333333333334
0.9666666666666667
0.9666666666666667
0.9583333333333334
0.9583333333333334
0.9666666666666667
0.9666666666666667
0.9583333333333334
0.9666666666666667
0.975
0.975
0.9583333333333334
0.95
0.95
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.9583333333333334
0.95
