MDP_kk
0.5
0.6291666666666667
0.6333333333333333
0.7208333333333333
0.7875
0.8125
0.8041666666666667
0.8
0.825
0.8208333333333333
0.825
0.8291666666666667
0.8333333333333334
0.8458333333333333
0.8333333333333334
0.8375
0.8416666666666667
0.8458333333333333
0.8458333333333333
0.8541666666666666
0.8541666666666666
0.8583333333333333
0.8583333333333333
0.8666666666666667
0.8708333333333333
0.875
0.8833333333333333
0.8833333333333333
0.8833333333333333
0.8833333333333333
0.8916666666666667
0.8916666666666667
0.8875
0.8916666666666667
0.8875
0.8916666666666667
0.8916666666666667
0.8916666666666667
0.8916666666666667
0.8875
0.8875
0.8916666666666667
0.8833333333333333
0.8833333333333333
0.875
0.8791666666666667
0.875
0.875
0.875
0.875
0.8791666666666667
0.8791666666666667
0.8791666666666667
0.8833333333333333
0.8833333333333333
0.8833333333333333
0.8833333333333333
0.8875
0.8833333333333333
0.8875
0.8875
0.8875
0.8875
0.8875
0.8875
0.8875
0.8875
