MDP
0.525
0.6541666666666667
0.6666666666666666
0.75
0.7875
0.825
0.8333333333333334
0.8416666666666667
0.85
0.85
0.8458333333333333
0.85
0.8541666666666666
0.8583333333333333
0.8541666666666666
0.85
0.8583333333333333
0.8583333333333333
0.8416666666666667
0.85
0.8416666666666667
0.8541666666666666
0.8541666666666666
0.8541666666666666
0.8583333333333333
0.8708333333333333
0.8666666666666667
0.8708333333333333
0.875
0.875
0.8791666666666667
0.875
0.8708333333333333
0.8708333333333333
0.875
0.8708333333333333
0.8791666666666667
0.8791666666666667
0.8708333333333333
0.8666666666666667
0.8666666666666667
0.875
0.875
0.875
0.8708333333333333
0.8666666666666667
0.8666666666666667
0.8666666666666667
0.875
0.875
0.8708333333333333
0.8708333333333333
0.8791666666666667
0.875
0.8791666666666667
0.8791666666666667
0.8791666666666667
0.8791666666666667
0.8833333333333333
0.8833333333333333
0.8791666666666667
0.8833333333333333
0.8833333333333333
0.8833333333333333
0.8833333333333333
0.8958333333333334
0.8875
