LDA
0.5875
0.7625
0.7875
0.8291666666666667
0.8458333333333333
0.8166666666666667
0.8458333333333333
0.8375
0.8625
0.8541666666666666
0.85
0.8541666666666666
0.85
0.85
0.8375
0.8583333333333333
0.8625
0.8666666666666667
0.875
0.875
0.8625
0.875
0.8708333333333333
0.8708333333333333
0.875
0.8833333333333333
0.8875
0.8625
0.8791666666666667
0.8958333333333334
0.9041666666666667
0.9041666666666667
0.8958333333333334
0.8875
0.8833333333333333
0.8875
0.8916666666666667
